Sigla;Código;Município;1991;2000;2010
PI;2209377;Santa Rosa do Piauí;69.63;44.95;30.14
PI;2209401;Santo Antônio de Lisboa;26.7;25.91;8.88
PI;2209450;Santo Antônio dos Milagres;58.31;44.44;27.11
PI;2209500;Santo Inácio do Piauí;58.36;36.74;30.41
PI;2209559;São Braz do Piauí;58.51;39.02;33.26
PI;2209609;São Félix do Piauí;61.53;39.46;17.57
PI;2209658;São Francisco de Assis do Piauí;76.55;58.21;48.38
PI;2209708;São Francisco do Piauí;80.38;53.76;23.88
PI;2209757;São Gonçalo do Gurguéia;54.91;40.8;35.08
PI;2209807;São Gonçalo do Piauí;26.07;38.83;32.24
PI;2209856;São João da Canabrava;54.23;54.43;30.03
PI;2209872;São João da Fronteira;53.83;58.04;35.25
PI;2209906;São João da Serra;73.75;50.96;33.98
PI;2209955;São João da Varjota;64.09;50.48;32.98
PI;2209971;São João do Arraial;80.02;49.89;41.12
PI;2210003;São João do Piauí;45.88;35.42;17.77
PI;2210052;São José do Divino;59.51;44.13;25.79
PI;2210102;São José do Peixe;67.78;48.88;29.91
PI;2210201;São José do Piauí;60.05;50.2;13.45
PI;2210300;São Julião;49.09;42.96;17.4
PI;2210359;São Lourenço do Piauí;47.98;43.01;23.29
PI;2210375;São Luis do Piauí;66.15;43.22;35.36
PI;2210383;São Miguel da Baixa Grande;57.03;45.23;27.56
PI;2210391;São Miguel do Fidalgo;78.56;62.97;34.99
PI;2210409;São Miguel do Tapuio;72.44;47.26;40.28
PI;2210508;São Pedro do Piauí;54.96;41.5;30.59
PI;2210607;São Raimundo Nonato;37.5;23.92;12.78
PI;2210623;Sebastião Barros;81.54;47.46;36.57
PI;2210631;Sebastião Leal;83.11;39.79;40.57
PI;2210656;Sigefredo Pacheco;61.09;52.8;32.11
PI;2210706;Simões;52.12;46.58;20.01
PI;2210805;Simplício Mendes;51.33;28.12;17.41
PI;2210904;Socorro do Piauí;58.82;52.47;41.92
PI;2210938;Sussuapara;52.14;32.79;14.29
PI;2210953;Tamboril do Piauí;79.86;32.43;34.66
PI;2210979;Tanque do Piauí;61;48.59;23.58
PI;2211001;Teresina;20.88;11.61;4.44
PI;2211100;União;61.58;45.55;24.75
PI;2211209;Uruçuí;55.55;32.28;16.54
PI;2211308;Valença do Piauí;37.38;27.55;13.3
PI;2211357;Várzea Branca;65.7;52.82;38.19
PI;2211407;Várzea Grande;52.7;37.18;27.31
PI;2211506;Vera Mendes;78.21;42.45;45.68
PI;2211605;Vila Nova do Piauí;43.92;47.63;31.43
PI;2211704;Wall Ferraz;85.01;41.35;31.84
PR;4100103;Abatiá;18.69;7.89;3.57
PR;4100202;Adrianópolis;26.94;29.05;8.22
PR;4100301;Agudos do Sul;20.92;15;3.85
PR;4100400;Almirante Tamandaré;5.76;5.35;1.01
PR;4100459;Altamira do Paraná;24.68;27.94;10.21
PR;4100509;Altônia;31.28;6.06;0.86
PR;4100608;Alto Paraná;13.65;5.24;2.24
PR;4100707;Alto Piquiri;23.65;11.3;2.01
PR;4100806;Alvorada do Sul;10.75;4.14;6.08
PR;4100905;Amaporã;15.85;8.58;4.94
PR;4101002;Ampére;38.14;6.74;3.59
PR;4101051;Anahy;19.53;18.64;1.71
PR;4101101;Andirá;9.19;4.53;2.87
PR;4101150;Ângulo;14.81;5.84;0.31
PR;4101200;Antonina;19.3;11.9;6.13
PR;4101309;Antônio Olinto;40.05;24.23;13.2
PR;4101408;Apucarana;6.61;3.08;0.45
PR;4101507;Arapongas;3.67;1.33;0.49
PR;4101606;Arapoti;18.3;9.22;4.58
PR;4101655;Arapuã;37.26;19.79;12.03
PR;4101705;Araruna;25.9;5.46;1.32
PR;4101804;Araucária;7.61;3.34;0.83
PR;4101853;Ariranha do Ivaí;44.07;28.77;3.67
PR;4101903;Assaí;11.88;8.22;1.65
PR;4102000;Assis Chateaubriand;13.89;6.82;1.73
PR;4102109;Astorga;6.36;3.04;0.67
PR;4102208;Atalaia;4.79;2.17;0.82
PR;4102307;Balsa Nova;12.21;6.71;3.05
PR;4102406;Bandeirantes;8.28;4.73;1.13
PR;4102505;Barbosa Ferraz;34.5;15.32;5.07
PR;4102604;Barracão;24.44;11.11;3.13
PR;4102703;Barra do Jacaré;9.82;7.35;3.25
PR;4102752;Bela Vista da Caroba;49.95;16.45;4.07
PR;4102802;Bela Vista do Paraíso;9.08;4.02;1.17
PR;4102901;Bituruna;21.64;9.98;7.64
PR;4103008;Boa Esperança;12.65;14.16;3.36
PR;4103024;Boa Esperança do Iguaçu;35.67;12.55;7.04
PR;4103040;Boa Ventura de São Roque;41.07;21.37;8.1
PR;4103057;Boa Vista da Aparecida;47.36;18.44;5.94
PR;4103107;Bocaiúva do Sul;16.67;8.77;2.09
PR;4103156;Bom Jesus do Sul;42.74;24.86;7.72
PR;4103206;Bom Sucesso;14.69;7.59;0.51
PR;4103222;Bom Sucesso do Sul;33.88;14.16;7.29
PR;4103305;Borrazópolis;14.14;9.14;2.03
PR;4103354;Braganey;32.97;19.52;3.11
PR;4103370;Brasilândia do Sul;20.53;13.78;1.28
PR;4103404;Cafeara;6.65;4.34;2.77
PR;4103453;Cafelândia;6.15;3.45;0.4
PR;4103479;Cafezal do Sul;36.01;6.88;1.03
PR;4103503;Califórnia;19.34;7;1.73
PR;4103602;Cambará;4.95;3.08;2.34
PR;4103701;Cambé;4.74;1.99;0.77
PR;4103800;Cambira;16.49;7.79;1.03
PR;4103909;Campina da Lagoa;23.13;14.93;2.9
PR;4103958;Campina do Simão;42.85;20.64;13.61
PR;4104006;Campina Grande do Sul;7.48;5.59;1.17
PR;4104055;Campo Bonito;34.08;21.58;2.98
PR;4104105;Campo do Tenente;21.52;11.13;2.73
PR;4104204;Campo Largo;6.47;4.3;1.47
PR;4104253;Campo Magro;10.23;5.54;1.7
PR;4104303;Campo Mourão;7.34;4.82;1.23
PR;4104402;Cândido de Abreu;42.27;29.61;10.96
PR;4104428;Candói;19.29;19.41;9.92
PR;4104451;Cantagalo;45.25;24.09;5.75
PR;4104501;Capanema;30.28;4.18;2.39
PR;4104600;Capitão Leônidas Marques;23.13;12.29;1.03
PR;4104659;Carambeí;9.79;3.54;2.07
PR;4104709;Carlópolis;14.38;5.83;1.1
PR;4104808;Cascavel;5.51;3.85;0.8
PR;4104907;Castro;21.36;13.43;3.91
PR;4105003;Catanduvas;34.74;16.42;6.65
PR;4105102;Centenário do Sul;11.01;4.07;1.46
PR;4105201;Cerro Azul;38.74;31.47;11.26
PR;4105300;Céu Azul;11.88;4.93;0.8
PR;4105409;Chopinzinho;31;12;3.07
PR;4105508;Cianorte;9.22;1.84;0.58
PR;4105607;Cidade Gaúcha;10.79;2.21;1.54
PR;4105706;Clevelândia;17.73;8.48;3.91
PR;4105805;Colombo;3.84;2.83;0.77
PR;4105904;Colorado;4.42;1.79;0.18
PR;4106001;Congonhinhas;33.38;11.27;6.61
PR;4106100;Conselheiro Mairinck;23.43;8.65;2.41
PR;4106209;Contenda;18.83;8.52;2.17
PR;4106308;Corbélia;16.54;5.98;0.97
PR;4106407;Cornélio Procópio;6.03;2.69;1.37
PR;4106456;Coronel Domingos Soares;44.67;29.33;15.41
PR;4106506;Coronel Vivida;23.99;11.92;2.65
PR;4106555;Corumbataí do Sul;55.14;23.7;4.5
PR;4106571;Cruzeiro do Iguaçu;36.42;15.68;4
PR;4106605;Cruzeiro do Oeste;14.99;7.63;0.77
PR;4106704;Cruzeiro do Sul;10.28;5.79;1.91
PR;4106803;Cruz Machado;33.99;23.64;14.54
PR;4106852;Cruzmaltina;29.3;19.54;0.65
PR;4106902;Curitiba;1.54;1.41;0.48
PR;4107009;Curiúva;32.49;14;3.3
PR;4107108;Diamante do Norte;12.23;8.2;1.13
PR;4107124;Diamante do Sul;57.17;30.08;11.14
PR;4107157;Diamante D'Oeste;41.3;16.82;9.89
PR;4107207;Dois Vizinhos;17.83;6.41;1.52
PR;4107256;Douradina;17.72;5.17;0.3
PR;4107306;Doutor Camargo;14.5;3.26;3.28
PR;4107405;Enéas Marques;32.21;8.87;2.85
PR;4107504;Engenheiro Beltrão;12.37;3.88;2.62
PR;4107520;Esperança Nova;45.71;10.76;2.31
PR;4107538;Entre Rios do Oeste;18.91;0.71;0.41
PR;4107546;Espigão Alto do Iguaçu;49.75;25.36;18.67
PR;4107553;Farol;26.11;13.88;4.42
PR;4107603;Faxinal;21.68;8.49;1.5
PR;4107652;Fazenda Rio Grande;8.53;4.27;1.62
PR;4107702;Fênix;21.96;7.52;4.83
PR;4107736;Fernandes Pinheiro;31.73;21.6;9.55
PR;4107751;Figueira;12.24;9.19;1.82
PR;4107801;Floraí;8.48;1.9;0.73
PR;4107850;Flor da Serra do Sul;52.42;16.65;3.24
PR;4107900;Floresta;3.72;1.56;0.88
PR;4108007;Florestópolis;6.08;2.82;0.95
PR;4108106;Flórida;8.83;3.84;0.63
PR;4108205;Formosa do Oeste;15.98;8.3;1.18
PR;4108304;Foz do Iguaçu;4.67;4.2;1.75
PR;4108320;Francisco Alves;22.65;6.48;3.9
PR;4108403;Francisco Beltrão;13.34;5.45;1.2
PR;4108452;Foz do Jordão;16.43;17.08;7.59
PR;4108502;General Carneiro;15.2;8.45;4.83
PR;4108551;Godoy Moreira;37.87;31.77;5.76
PR;4108601;Goioerê;9.69;8.33;1.85
PR;4108650;Goioxim;62.37;34.02;15.18
PR;4108700;Grandes Rios;34.12;12.11;4.3
PR;4108809;Guaíra;11.71;7.92;3.47
PR;4108908;Guairaçá;15.73;6.08;1.01
PR;4108957;Guamiranga;27.55;23;2.49
PR;4109005;Guapirama;14.25;8.58;3.04
PR;4109104;Guaporema;25.99;3.33;0.06
PR;4109203;Guaraci;8.67;2.97;0.42
PR;4109302;Guaraniaçu;35.67;13.67;5.53
PR;4109401;Guarapuava;12.24;6.86;2.24
PR;4109500;Guaraqueçaba;24.5;25.37;14.46
PR;4109609;Guaratuba;9.98;7.42;3.08
PR;4109658;Honório Serpa;31.56;26.66;6.87
PR;4109708;Ibaiti;20.35;9.27;5.15
PR;4109757;Ibema;26.36;11.59;3.09
PR;4109807;Ibiporã;6.67;2.79;1.46
PR;4109906;Icaraíma;15.56;6.13;3.16
PR;4110003;Iguaraçu;8.01;4.29;1.07
PR;4110052;Iguatu;32.43;16.59;2.36
PR;4110078;Imbaú;34.56;16.7;4.91
PR;4110102;Imbituva;25.96;10.27;2.53
PR;4110201;Inácio Martins;44;19.67;8.58
PR;4110300;Inajá;6.4;1.09;2.38
PR;4110409;Indianópolis;27.73;6.26;0.3
PR;4110508;Ipiranga;21.4;13.47;6.27
PR;4110607;Iporã;22.76;9.51;1.96
PR;4110656;Iracema do Oeste;21.37;16.92;1.94
PR;4110706;Irati;24.05;8.82;1.89
PR;4110805;Iretama;27.12;17.63;3.38
PR;4110904;Itaguajé;14.19;4.62;0.57
PR;4110953;Itaipulândia;13.02;3.87;1.47
PR;4111001;Itambaracá;13.35;5.84;2.77
PR;4111100;Itambé;10.05;3.49;0.04
PR;4111209;Itapejara d'Oeste;18.25;6.57;2.18
PR;4111258;Itaperuçu;23.48;13.72;2.99
PR;4111308;Itaúna do Sul;18.35;15.03;1.19
PR;4111407;Ivaí;33.37;17.89;7.66
PR;4111506;Ivaiporã;17.61;8.64;2.01
PR;4111555;Ivaté;25.11;6.66;1.3
PR;4111605;Ivatuba;1.29;6.52;0
PR;4111704;Jaboti;28.88;8.4;0.75
PR;4111803;Jacarezinho;6.32;5.02;1.14
PR;4111902;Jaguapitã;8.25;2.71;0.47
PR;4112009;Jaguariaíva;14.19;6.37;2.39
PR;4112108;Jandaia do Sul;9.04;3.44;0.65
PR;4112207;Janiópolis;15.55;14.59;2.8
PR;4112306;Japira;28.7;7.27;2.7
PR;4112405;Japurá;26.2;1.48;0.36
PR;4112504;Jardim Alegre;22.42;12.39;14.29
PR;4112603;Jardim Olinda;6.73;22.38;2.43
PR;4112702;Jataizinho;10.71;7.3;3.83
PR;4112751;Jesuítas;22.02;13.67;2.06
PR;4112801;Joaquim Távora;14.61;3.38;0.45
PR;4112900;Jundiaí do Sul;13.28;8.59;7.45
PR;4112959;Juranda;14.97;13;1.47
PR;4113007;Jussara;8.28;2.33;1.28
PR;4113106;Kaloré;12.25;9.01;1.15
PR;4113205;Lapa;17.37;12.4;3.68
PR;4113254;Laranjal;42.38;35.97;14.62
PR;4113304;Laranjeiras do Sul;24.29;9.96;4.6
PR;4113403;Leópolis;7.94;8.18;2.14
PR;4113429;Lidianópolis;25.29;13.04;0.77
PR;4113452;Lindoeste;38.16;20.04;8.05
PR;4113502;Loanda;14.79;3.43;1.23
PR;4113601;Lobato;5.51;2.22;0.42
PR;4113700;Londrina;3.12;2.14;0.74
PR;4113734;Luiziana;28.42;12.36;2.54
PR;4113759;Lunardelli;23.5;9.54;5.35
PR;4113809;Lupionópolis;11.03;3.72;2.39
PR;4113908;Mallet;24.08;13.83;5.11
PR;4114005;Mamborê;17.77;13.72;2.61
PR;4114104;Mandaguaçu;9.16;4.32;0.38
PR;4114203;Mandaguari;9.26;2.85;0.61
PR;4114302;Mandirituba;17.4;7.06;2.72
PR;4114351;Manfrinópolis;59.59;30.16;9.23
PR;4114401;Mangueirinha;31.09;20.32;6.13
PR;4114500;Manoel Ribas;27.61;19.16;4.28
PR;4114609;Marechal Cândido Rondon;7.38;2.65;0.58
PR;4114708;Maria Helena;23.86;10.74;1.9
PR;4114807;Marialva;6.77;2.98;1.47
PR;4114906;Marilândia do Sul;21.92;15;1.93
PR;4115002;Marilena;19.21;9.21;1.34
PR;4115101;Mariluz;18.61;11.45;4.1
PR;4115200;Maringá;1.32;1.02;0.29
PR;4115309;Mariópolis;23;8.47;1.14
PR;4115358;Maripá;15.32;3.01;0.29
PR;4115408;Marmeleiro;28.82;14.23;2.48
PR;4115457;Marquinho;60.27;31.68;10.15
PR;4115507;Marumbi;13.09;5.71;1.15
PR;4115606;Matelândia;12.36;5.45;1.7
PR;4115705;Matinhos;3.75;3.71;1.28
PR;4115739;Mato Rico;58.6;36.39;15.14
PR;4115754;Mauá da Serra;17.49;12.02;3.51
PR;4115804;Medianeira;8.76;2.98;0.87
PR;4115853;Mercedes;8.41;4.48;2.33
PR;4115903;Mirador;7.49;4.08;1.93
PR;4116000;Miraselva;7.82;2.37;1.54
PR;4116059;Missal;21.85;6.35;5.39
PR;4116109;Moreira Sales;19.23;8.55;3.61
PR;4116208;Morretes;14.47;3.64;2.74
PR;4116307;Munhoz de Melo;10.92;5.73;0
PR;4116406;Nossa Senhora das Graças;5.23;7.82;0.87
PR;4116505;Nova Aliança do Ivaí;13.64;3.19;0.36
PR;4116604;Nova América da Colina;14.26;3.18;0.82
PR;4116703;Nova Aurora;12.78;6.15;2.19
PR;4116802;Nova Cantu;25.48;20.45;4.4
PR;4116901;Nova Esperança;6.96;2.49;0.78
PR;4116950;Nova Esperança do Sudoeste;47.84;10.61;5.39
PR;4117008;Nova Fátima;16.61;2.7;1.66
PR;4117057;Nova Laranjeiras;51.04;27.26;17.71
PR;4117107;Nova Londrina;6.96;4.77;1.35
PR;4117206;Nova Olímpia;14.19;4.94;1.12
PR;4117214;Nova Santa Bárbara;19.76;12.19;7.02
PR;4117222;Nova Santa Rosa;8.13;3.27;0.13
PR;4117255;Nova Prata do Iguaçu;31.18;10.37;3.68
PR;4117271;Nova Tebas;43.8;28.17;10.29
PR;4117297;Novo Itacolomi;30.46;6.58;0.27
PR;4117305;Ortigueira;33.4;24.56;6.92
PR;4117404;Ourizona;7.54;6.52;0
PR;4117453;Ouro Verde do Oeste;18.71;14.37;1.39
PR;4117503;Paiçandu;6.16;3.72;0.62
PR;4117602;Palmas;13.39;8.5;4.71
PR;4117701;Palmeira;15.73;9.12;5.91
PR;4117800;Palmital;51.12;26.17;8.69
PR;4117909;Palotina;9.98;2.96;0.98
PR;4118006;Paraíso do Norte;6.33;3.41;0.18
PR;4118105;Paranacity;9.1;3.42;0.49
PR;4118204;Paranaguá;5.08;3.59;2.13
PR;4118303;Paranapoema;14.26;3.8;1.94
PR;4118402;Paranavaí;5.78;2.3;0.97
PR;4118451;Pato Bragado;16.03;4.88;0
PR;4118501;Pato Branco;8.62;2.73;1.57
PR;4118600;Paula Freitas;27.54;18.34;7.01
PR;4118709;Paulo Frontin;22.42;14.86;5.7
PR;4118808;Peabiru;17.73;10.93;2.65
PR;4118857;Perobal;19.4;3.29;1.8
PR;4118907;Pérola;22.9;8.54;0.18
PR;4119004;Pérola d'Oeste;34.99;14.39;2.77
PR;4119103;Piên;13.56;10.27;2.63
PR;4119152;Pinhais;2.42;1.53;0.65
PR;4119202;Pinhalão;27.06;14.08;1.08
PR;4119251;Pinhal de São Bento;58.43;30.53;0.99
PR;4119301;Pinhão;36.78;20.83;10.89
PR;4119400;Piraí do Sul;21.22;8.82;2.82
PR;4119509;Piraquara;3.76;5.34;2.03
PR;4119608;Pitanga;38.09;17.12;4.85
PR;4119657;Pitangueiras;14.97;2.9;0.61
PR;4119707;Planaltina do Paraná;16.21;6.78;4.15
PR;4119806;Planalto;28.86;9.49;2.5
PR;4119905;Ponta Grossa;7.14;4.58;1.63
PR;4119954;Pontal do Paraná;10.17;4.53;1.46
PR;4120002;Porecatu;3.26;3.45;0.47
PR;4120101;Porto Amazonas;31.51;3.81;2.14
PR;4120150;Porto Barreiro;45.17;21.06;4.95
PR;4120200;Porto Rico;30.73;5.39;2.68
PR;4120309;Porto Vitória;13.64;8.66;1.49
PR;4120333;Prado Ferreira;16.65;2.48;1.14
PR;4120358;Pranchita;24.4;7.53;3.73
PR;4120408;Presidente Castelo Branco;9.7;5.06;1.33
PR;4120507;Primeiro de Maio;12.55;5.12;1.83
PR;4120606;Prudentópolis;39.2;21.82;6.5
PR;4120655;Quarto Centenário;7.7;14.38;4.02
PR;4120705;Quatiguá;9.63;4.64;1.01
PR;4120804;Quatro Barras;5.33;2.47;1.57
PR;4120853;Quatro Pontes;6.64;0;0
PR;4120903;Quedas do Iguaçu;27.11;14.35;12.23
PR;4121000;Querência do Norte;23.04;16.24;4.09
PR;4121109;Quinta do Sol;17.15;7.85;1.83
PR;4121208;Quitandinha;19.63;20.44;6.88
PR;4121257;Ramilândia;26.09;14.92;9.37
PR;4121307;Rancho Alegre;16.28;3.17;2.68
PR;4121356;Rancho Alegre D'Oeste;10.57;9.41;1.67
PR;4121406;Realeza;24;8.51;1.16
PR;4121505;Rebouças;34.19;23.99;10.54
PR;4121604;Renascença;23.46;12.18;4.74
PR;4121703;Reserva;35.12;21.86;4.87
PR;4121752;Reserva do Iguaçu;17.47;22.53;13.61
PR;4121802;Ribeirão Claro;19.59;7.47;5.29
PR;4121901;Ribeirão do Pinhal;17.85;5.61;2.39
PR;4122008;Rio Azul;18.79;15.3;7.08
PR;4122107;Rio Bom;24.76;11;3.93
PR;4122156;Rio Bonito do Iguaçu;42.8;26.36;9.67
PR;4122172;Rio Branco do Ivaí;44.01;25.29;8.81
PR;4122206;Rio Branco do Sul;19.58;12.13;3.8
PR;4122305;Rio Negro;10.69;4.12;1.97
PR;4122404;Rolândia;5.27;2.31;0.49
PR;4122503;Roncador;22.62;22.73;6.64
PR;4122602;Rondon;19.97;3.44;0.2
PR;4122651;Rosário do Ivaí;37.34;25.36;7.67
PR;4122701;Sabáudia;7.83;3.65;1.35
PR;4122800;Salgado Filho;34.78;27.83;3.35
PR;4122909;Salto do Itararé;31.46;20.84;4.11
PR;4123006;Salto do Lontra;38.11;15.61;1.64
PR;4123105;Santa Amélia;15.01;8.08;2.04
PR;4123204;Santa Cecília do Pavão;18.77;11.75;3.35
PR;4123303;Santa Cruz de Monte Castelo;22.87;5.7;1.6
PR;4123402;Santa Fé;7.91;2.6;0.33
PR;4123501;Santa Helena;16.57;9.19;1.08
PR;4123600;Santa Inês;12.67;5.2;2.14
PR;4123709;Santa Isabel do Ivaí;16.02;6.02;1.43
PR;4123808;Santa Izabel do Oeste;33.51;7.49;4.1
PR;4123824;Santa Lúcia;31.49;16.22;3.5
PR;4123857;Santa Maria do Oeste;51.1;28.87;13.56
PR;4123907;Santa Mariana;13.17;6.2;1.72
PR;4123956;Santa Mônica;33.64;16.01;0.27
PR;4124004;Santana do Itararé;23.96;15.66;6.95
PR;4124020;Santa Tereza do Oeste;17.4;5.72;2.73
PR;4124053;Santa Terezinha de Itaipu;7.7;6.24;2.05
PR;4124103;Santo Antônio da Platina;11.39;5.22;1.4
PR;4124202;Santo Antônio do Caiuá;14.04;3.44;2.73
PR;4124301;Santo Antônio do Paraíso;19.13;7.72;0.91
PR;4124400;Santo Antônio do Sudoeste;34.57;16.47;5.74
PR;4124509;Santo Inácio;5.42;0.64;0.82
PR;4124608;São Carlos do Ivaí;48.39;2.59;0.71
PR;4124707;São Jerônimo da Serra;32.96;18.94;12.78
PR;4124806;São João;35.71;8.89;2.17
PR;4124905;São João do Caiuá;12.55;6.03;1.92
PR;4125001;São João do Ivaí;19.79;9.61;2.35
PR;4125100;São João do Triunfo;35.89;24.83;7.08
PR;4125209;São Jorge d'Oeste;32.34;10.06;3.63
PR;4125308;São Jorge do Ivaí;10.38;2.04;1.01
PR;4125357;São Jorge do Patrocínio;44.8;13.11;0.34
PR;4125407;São José da Boa Vista;26.17;20.59;2.6
PR;4125456;São José das Palmeiras;23.71;11.15;1.55
PR;4125506;São José dos Pinhais;3.87;2.55;0.66
PR;4125555;São Manoel do Paraná;31.11;9.08;0.38
PR;4125605;São Mateus do Sul;24.78;11.89;3.64
PR;4125704;São Miguel do Iguaçu;9.01;7.51;4.05
PR;4125753;São Pedro do Iguaçu;15.77;16.93;2.61
PR;4125803;São Pedro do Ivaí;10.2;6.08;0.44
PR;4125902;São Pedro do Paraná;25.8;5.83;0.55
PR;4126009;São Sebastião da Amoreira;14.94;7.5;1.08
PR;4126108;São Tomé;18.69;2.94;0.16
PR;4126207;Sapopema;37.77;15.91;5.73
PR;4126256;Sarandi;4.79;2.1;0.95
PR;4126272;Saudade do Iguaçu;32.81;11.08;4.08
PR;4126306;Sengés;21.09;14.51;5.54
PR;4126355;Serranópolis do Iguaçu;18.6;5.82;0.15
PR;4126405;Sertaneja;7.87;4.28;1.36
PR;4126504;Sertanópolis;5.31;2.36;0.85
PR;4126603;Siqueira Campos;14.3;3.48;0.76
PR;4126652;Sulina;36.77;14.76;3.94
PR;4126678;Tamarana;41.89;15.18;9.76
PR;4126702;Tamboara;14.99;6.41;0.11
PR;4126801;Tapejara;10.36;4.01;0.59
PR;4126900;Tapira;30.38;7.14;0.87
PR;4127007;Teixeira Soares;24.45;12.59;5.19
PR;4127106;Telêmaco Borba;6.8;4.92;2.53
PR;4127205;Terra Boa;12.64;3.44;0.26
PR;4127304;Terra Rica;7.65;3.9;1.42
PR;4127403;Terra Roxa;21.09;5.16;1.98
PR;4127502;Tibagi;28.5;16.45;4.69
PR;4127601;Tijucas do Sul;26.4;12.49;3.89
PR;4127700;Toledo;6.47;3.08;0.78
PR;4127809;Tomazina;30.45;12.42;4.15
PR;4127858;Três Barras do Paraná;37.63;19.27;7.37
PR;4127882;Tunas do Paraná;28.05;9.7;5.09
PR;4127908;Tuneiras do Oeste;24.46;6.18;1.22
PR;4127957;Tupãssi;17.34;10.96;1.04
PR;4127965;Turvo;30.78;23.37;6.15
PR;4128005;Ubiratã;14.36;11.1;1.81
PR;4128104;Umuarama;6.32;2.79;0.59
PR;4128203;União da Vitória;9.22;4.28;2.04
PR;4128302;Uniflor;14.51;9.04;0.58
PR;4128401;Uraí;12.21;5.39;1.27
PR;4128500;Wenceslau Braz;17.24;10.99;3.76
PR;4128534;Ventania;25.23;8.31;3.95
PR;4128559;Vera Cruz do Oeste;23;11.19;6.32
PR;4128609;Verê;38.85;9.88;3.64
PR;4128625;Vila Alta;17.41;7.18;6.99
PR;4128633;Doutor Ulysses;47.21;38.47;18.88
PR;4128658;Virmond;27.35;11.14;7.74
PR;4128708;Vitorino;12.27;7.31;2.71
PR;4128807;Xambrê;26.35;8.83;2.11
PR;4199919;Assunguy de Cima;;;
PR;4199929;Conchas;;;
PR;4199939;Palmira;;;
PR;4199949;Porto de Cima;;;
RJ;3300100;Angra dos Reis;9.38;3.87;2.03
RJ;3300159;Aperibé;24.63;3.48;2.33
RJ;3300209;Araruama;20.66;6.46;3.68
RJ;3300225;Areal;14.54;3.94;3.44
RJ;3300233;Armação dos Búzios;4.66;2.64;0.11
RJ;3300258;Arraial do Cabo;4.34;2.61;1.14
RJ;3300308;Barra do Piraí;9.02;4.03;2.25
RJ;3300407;Barra Mansa;8.04;3.34;1.44
RJ;3300456;Belford Roxo;10.42;6.22;3.31
RJ;3300506;Bom Jardim;16.94;5.45;2.55
RJ;3300605;Bom Jesus do Itabapoana;20.03;5.85;3.41
RJ;3300704;Cabo Frio;8.73;5.88;2.35
RJ;3300803;Cachoeiras de Macacu;14.75;4.33;2.59
RJ;3300902;Cambuci;29.58;6.55;3.05
RJ;3300936;Carapebus;9.73;5.31;1.93
RJ;3300951;Comendador Levy Gasparian;19.18;7.09;1.09
RJ;3301009;Campos dos Goytacazes;15.66;6.47;3.67
RJ;3301108;Cantagalo;16.95;4.82;1.41
RJ;3301157;Cardoso Moreira;36.84;9.12;3.71
RJ;3301207;Carmo;11.58;7.66;1.73
RJ;3301306;Casimiro de Abreu;14.86;3.06;1.18
RJ;3301405;Conceição de Macabu;14.37;5.59;4.33
RJ;3301504;Cordeiro;9.06;4.03;1.12
RJ;3301603;Duas Barras;13.22;5.49;1.19
RJ;3301702;Duque de Caxias;7.29;5.71;2.83
RJ;3301801;Engenheiro Paulo de Frontin;15.9;4.65;3.79
RJ;3301850;Guapimirim;14.82;5.36;3.28
RJ;3301876;Iguaba Grande;15.5;4.71;2.23
RJ;3301900;Itaboraí;13.31;6.14;3.31
RJ;3302007;Itaguaí;11.65;5.05;2.85
RJ;3302056;Italva;17.46;6.26;2.94
RJ;3302106;Itaocara;20.59;4.32;2.58
RJ;3302205;Itaperuna;13.28;4.34;1.35
RJ;3302254;Itatiaia;7.52;2.83;1.08
RJ;3302270;Japeri;13.12;11.03;4.09
RJ;3302304;Laje do Muriaé;32.11;8.1;3.52
RJ;3302403;Macaé;6.44;1.85;1.38
RJ;3302452;Macuco;18.13;6.11;3.81
RJ;3302502;Magé;13.47;6.37;4.55
RJ;3302601;Mangaratiba;7.17;4.67;1.6
RJ;3302700;Maricá;9.75;3.56;1.47
RJ;3302809;Mendes;5.33;2.19;2.03
RJ;3302858;Mesquita;6.48;3.53;2.73
RJ;3302908;Miguel Pereira;15;3.55;2.26
RJ;3303005;Miracema;19.46;8.45;1.84
RJ;3303104;Natividade;24.05;7.13;1.35
RJ;3303203;Nilópolis;4.24;2.73;1.09
RJ;3303302;Niterói;2.99;1.53;0.8
RJ;3303401;Nova Friburgo;4.91;1.78;0.57
RJ;3303500;Nova Iguaçu;10.26;5.06;3.38
RJ;3303609;Paracambi;9.76;3.83;3.71
RJ;3303708;Paraíba do Sul;15.02;5.1;2.35
RJ;3303807;Parati;9.4;6.48;4.03
RJ;3303856;Paty do Alferes;12.49;11.95;4.28
RJ;3303906;Petrópolis;5.25;2.64;1.5
RJ;3303955;Pinheiral;14.73;5.05;2.89
RJ;3304003;Piraí;13.77;5.39;2.8
RJ;3304102;Porciúncula;16.65;9.61;9.34
RJ;3304110;Porto Real;13.97;7.15;1.29
RJ;3304128;Quatis;11.01;4.73;1.03
RJ;3304144;Queimados;11.82;7.09;3.89
RJ;3304151;Quissamã;22.95;5.62;3.01
RJ;3304201;Resende;9.46;3.46;0.82
RJ;3304300;Rio Bonito;14.5;4.78;2.75
RJ;3304409;Rio Claro;18.52;6.91;2.77
RJ;3304508;Rio das Flores;25.06;5.42;2.32
