Sigla	Código	Município	1991	2000	2010
PR	4115457	Marquinho	84.47	57.61	28.88
PR	4115507	Marumbi	45.22	29.68	3.82
PR	4115606	Matelândia	37.74	21.45	7.4
PR	4115705	Matinhos	17.63	16.71	6.16
PR	4115739	Mato Rico	82.1	57.46	31.49
PR	4115754	Mauá da Serra	53.33	37.97	11.73
PR	4115804	Medianeira	28.95	12.83	3.93
PR	4115853	Mercedes	26.41	15.98	7.41
PR	4115903	Mirador	46.14	21.89	10.72
PR	4116000	Miraselva	43.91	15.4	5.6
PR	4116059	Missal	43.74	20	8.1
PR	4116109	Moreira Sales	48.31	30.43	10.16
PR	4116208	Morretes	40.07	23.64	10.87
PR	4116307	Munhoz de Melo	55.21	23.35	2.42
PR	4116406	Nossa Senhora das Graças	36.06	21.37	2.94
PR	4116505	Nova Aliança do Ivaí	59.8	26.09	2.77
PR	4116604	Nova América da Colina	44.84	24.97	6.25
PR	4116703	Nova Aurora	40.61	20.19	8.4
PR	4116802	Nova Cantu	51.41	44.82	18.05
PR	4116901	Nova Esperança	24.86	14.92	4.17
PR	4116950	Nova Esperança do Sudoeste	77.13	27.1	8.49
PR	4117008	Nova Fátima	47.89	20.96	8.84
PR	4117057	Nova Laranjeiras	81.6	48.91	36.01
PR	4117107	Nova Londrina	28.15	18.2	3.39
PR	4117206	Nova Olímpia	38.57	23.64	3.7
PR	4117214	Nova Santa Bárbara	52.55	40.11	17.66
PR	4117222	Nova Santa Rosa	28.99	15.12	2.94
PR	4117255	Nova Prata do Iguaçu	59.3	25.9	9.72
PR	4117271	Nova Tebas	71.9	49.86	22.41
PR	4117297	Novo Itacolomi	53.09	38.67	5.86
PR	4117305	Ortigueira	64.67	51.28	23.38
PR	4117404	Ourizona	37.89	19.54	2.65
PR	4117453	Ouro Verde do Oeste	55.48	31.07	5.51
PR	4117503	Paiçandu	26.72	16.59	2.77
PR	4117602	Palmas	40.29	27.83	16.63
PR	4117701	Palmeira	38.84	26.31	14.28
PR	4117800	Palmital	75.53	47.21	22.48
PR	4117909	Palotina	28.63	13.89	2.85
PR	4118006	Paraíso do Norte	37.65	13.48	1.05
PR	4118105	Paranacity	39.62	17.61	4.19
PR	4118204	Paranaguá	20.39	15.93	8.1
PR	4118303	Paranapoema	50.37	26.99	6.56
PR	4118402	Paranavaí	24.43	14.39	3.79
PR	4118451	Pato Bragado	37.7	15.16	0.84
PR	4118501	Pato Branco	26.23	11.68	3.71
PR	4118600	Paula Freitas	65.05	34.94	17.5
PR	4118709	Paulo Frontin	50.63	32.24	14.24
PR	4118808	Peabiru	47.36	30.1	7.61
PR	4118857	Perobal	55.4	26.68	5.02
PR	4118907	Pérola	51.82	23.96	2.1
PR	4119004	Pérola d'Oeste	62.1	35.31	9.1
PR	4119103	Piên	38.31	24.97	10.57
PR	4119152	Pinhais	12.9	9.29	3
PR	4119202	Pinhalão	62.61	29.12	10.67
PR	4119251	Pinhal de São Bento	70.65	58.84	4.41
PR	4119301	Pinhão	64.2	43.27	24.66
PR	4119400	Piraí do Sul	53.33	29.56	11.89
PR	4119509	Piraquara	17.99	18.96	6.67
PR	4119608	Pitanga	66.08	40.78	14.41
PR	4119657	Pitangueiras	49.87	17.09	1.66
PR	4119707	Planaltina do Paraná	48.28	24.76	8.54
PR	4119806	Planalto	56.88	32.01	9.57
PR	4119905	Ponta Grossa	25.02	16.46	6.72
PR	4119954	Pontal do Paraná	41.82	17.41	5.98
PR	4120002	Porecatu	19.96	12.84	1.95
PR	4120101	Porto Amazonas	49.71	22.22	6.38
PR	4120150	Porto Barreiro	75.16	45.94	18.74
PR	4120200	Porto Rico	52.56	26.62	7.08
PR	4120309	Porto Vitória	45.01	30	11.48
PR	4120333	Prado Ferreira	51.8	17.57	5.49
PR	4120358	Pranchita	48.59	25.41	10.91
PR	4120408	Presidente Castelo Branco	47.47	19	2.67
PR	4120507	Primeiro de Maio	43.21	25.2	7.03
PR	4120606	Prudentópolis	68.09	44.23	16.72
PR	4120655	Quarto Centenário	45.84	38.93	10.8
PR	4120705	Quatiguá	35.11	18.65	6.27
PR	4120804	Quatro Barras	22.33	16.14	3.92
PR	4120853	Quatro Pontes	42.34	7.47	0.93
PR	4120903	Quedas do Iguaçu	54.36	33.38	20.83
PR	4121000	Querência do Norte	52.72	42.36	15
PR	4121109	Quinta do Sol	55.31	28.46	6.99
PR	4121208	Quitandinha	56.5	43.77	17.87
PR	4121257	Ramilândia	43.72	39.57	21.21
PR	4121307	Rancho Alegre	39.04	21.04	10.53
PR	4121356	Rancho Alegre D'Oeste	30.3	17.01	8.82
PR	4121406	Realeza	43.92	23.2	6.11
PR	4121505	Rebouças	67.12	40.23	23.22
PR	4121604	Renascença	50.04	36.84	12.52
PR	4121703	Reserva	65.54	47.41	20.38
PR	4121752	Reserva do Iguaçu	31.87	36.75	27.81
PR	4121802	Ribeirão Claro	49.8	22.56	9.98
PR	4121901	Ribeirão do Pinhal	55.23	29.39	11.9
PR	4122008	Rio Azul	47.92	35.41	14.56
PR	4122107	Rio Bom	56.25	35.33	8.51
PR	4122156	Rio Bonito do Iguaçu	73.82	54.95	24.24
PR	4122172	Rio Branco do Ivaí	75.8	55.61	22.09
PR	4122206	Rio Branco do Sul	47.78	30.99	10.66
PR	4122305	Rio Negro	32.79	18.29	7.2
PR	4122404	Rolândia	22.06	11.59	2.6
PR	4122503	Roncador	57.67	45.29	18.25
PR	4122602	Rondon	48.82	18.4	1.32
PR	4122651	Rosário do Ivaí	67.95	50.25	20.67
PR	4122701	Sabáudia	33.97	15.33	4.61
PR	4122800	Salgado Filho	61.2	48.23	11.41
PR	4122909	Salto do Itararé	66	43.84	10.43
PR	4123006	Salto do Lontra	63.74	36.16	8.43
PR	4123105	Santa Amélia	44.42	29.58	11.12
PR	4123204	Santa Cecília do Pavão	50.75	38.44	12.23
PR	4123303	Santa Cruz de Monte Castelo	59.04	24.86	5.14
PR	4123402	Santa Fé	32.93	10.94	2.24
PR	4123501	Santa Helena	37.45	21.49	6.48
PR	4123600	Santa Inês	37.25	27.09	3.38
PR	4123709	Santa Isabel do Ivaí	47.08	22.54	5.2
PR	4123808	Santa Izabel do Oeste	60.95	30.23	11.23
PR	4123824	Santa Lúcia	61.14	36.32	10.05
PR	4123857	Santa Maria do Oeste	83.53	54.62	28.21
PR	4123907	Santa Mariana	36.34	21.97	8.3
PR	4123956	Santa Mônica	66.06	35.39	5.04
PR	4124004	Santana do Itararé	61.51	39.93	14.8
PR	4124020	Santa Tereza do Oeste	42.31	21.84	8.81
PR	4124053	Santa Terezinha de Itaipu	30.35	18.74	6.48
PR	4124103	Santo Antônio da Platina	39.57	18.58	8.2
PR	4124202	Santo Antônio do Caiuá	51.67	26.15	8.32
PR	4124301	Santo Antônio do Paraíso	42.62	28.02	7.32
PR	4124400	Santo Antônio do Sudoeste	59.02	36.53	14.5
PR	4124509	Santo Inácio	31.39	20.49	4.19
PR	4124608	São Carlos do Ivaí	72.99	14.55	5.75
PR	4124707	São Jerônimo da Serra	64.07	45.17	28.42
PR	4124806	São João	56.42	27.61	8.15
PR	4124905	São João do Caiuá	48.26	25.17	7.28
PR	4125001	São João do Ivaí	49.59	28.81	9.97
PR	4125100	São João do Triunfo	67.24	50.35	18.76
PR	4125209	São Jorge d'Oeste	61.97	30.67	9.95
PR	4125308	São Jorge do Ivaí	33.54	15.05	2.4
PR	4125357	São Jorge do Patrocínio	69.83	35.05	2.17
PR	4125407	São José da Boa Vista	58.79	44.69	13.38
PR	4125456	São José das Palmeiras	55.64	40.01	8.35
PR	4125506	São José dos Pinhais	16.06	11.32	2.56
PR	4125555	São Manoel do Paraná	56.89	25.98	1.36
PR	4125605	São Mateus do Sul	50.05	29.92	10.97
PR	4125704	São Miguel do Iguaçu	28.8	24.3	10.86
PR	4125753	São Pedro do Iguaçu	46.79	35.56	9.55
PR	4125803	São Pedro do Ivaí	39.07	21.27	2.53
PR	4125902	São Pedro do Paraná	59.79	23.63	5.11
PR	4126009	São Sebastião da Amoreira	45.2	25.79	6.82
PR	4126108	São Tomé	47.24	20.52	1.7
PR	4126207	Sapopema	66.13	39.37	15.53
PR	4126256	Sarandi	26.13	13.7	5.22
PR	4126272	Saudade do Iguaçu	62.05	33.46	12.12
PR	4126306	Sengés	47.97	35.34	17.32
PR	4126355	Serranópolis do Iguaçu	31.09	21.13	1.68
PR	4126405	Sertaneja	26.29	19.24	7.96
PR	4126504	Sertanópolis	24.54	14.66	3.18
PR	4126603	Siqueira Campos	43.59	20.22	5.85
PR	4126652	Sulina	63.1	35.08	12.78
PR	4126678	Tamarana	65.91	38.58	22.57
PR	4126702	Tamboara	54.46	19.92	1.94
PR	4126801	Tapejara	41.3	16.87	2.9
PR	4126900	Tapira	65.01	28.32	5.69
PR	4127007	Teixeira Soares	58.59	35.95	14.73
PR	4127106	Telêmaco Borba	25.16	19.18	7.05
PR	4127205	Terra Boa	46.1	16.85	2.3
PR	4127304	Terra Rica	39.03	21.46	3.79
PR	4127403	Terra Roxa	50.14	21.41	7.33
PR	4127502	Tibagi	62.03	38.31	16.14
PR	4127601	Tijucas do Sul	52.28	32.37	11.11
PR	4127700	Toledo	24.5	12.57	2.88
PR	4127809	Tomazina	64	34.76	11.9
PR	4127858	Três Barras do Paraná	65.76	38.25	16.43
PR	4127882	Tunas do Paraná	59.87	38.07	20.38
PR	4127908	Tuneiras do Oeste	57.51	26.85	5.54
PR	4127957	Tupãssi	46.9	24.8	4.17
PR	4127965	Turvo	61.64	49.16	17.24
PR	4128005	Ubiratã	41.96	28.78	7.95
PR	4128104	Umuarama	23.06	12.42	2.79
PR	4128203	União da Vitória	30.7	16.81	9.46
PR	4128302	Uniflor	39.13	28.17	2.47
PR	4128401	Uraí	43.09	22.14	7.82
PR	4128500	Wenceslau Braz	44.98	32.1	13.24
PR	4128534	Ventania	60.57	31.52	13.81
PR	4128559	Vera Cruz do Oeste	53.21	35.02	14.51
PR	4128609	Verê	64.51	22.84	9.29
PR	4128625	Vila Alta	49.7	29.17	16.59
PR	4128633	Doutor Ulysses	72.47	62.52	38.11
PR	4128658	Virmond	49.41	32.17	14.58
PR	4128708	Vitorino	41.84	24.12	7.99
PR	4128807	Xambrê	61.37	29.43	7.01
PR	4199919	Assunguy de Cima			
PR	4199929	Conchas			
PR	4199939	Palmira			
PR	4199949	Porto de Cima			
RJ	3300100	Angra dos Reis	30.27	16.96	6.69
RJ	3300159	Aperibé	61.22	17.32	9.4
RJ	3300209	Araruama	44.49	22.22	11.6
RJ	3300225	Areal	34.69	16.84	11.13
RJ	3300233	Armação dos Búzios	15.51	10.44	3.69
RJ	3300258	Arraial do Cabo	25.64	11.24	6.93
RJ	3300308	Barra do Piraí	27.78	15.78	8.48
RJ	3300407	Barra Mansa	25.99	14.62	5.94
RJ	3300456	Belford Roxo	33.62	20.88	11.55
RJ	3300506	Bom Jardim	40.7	20.94	8.43
RJ	3300605	Bom Jesus do Itabapoana	51.28	22.61	10.53
RJ	3300704	Cabo Frio	29.32	18.94	8.73
RJ	3300803	Cachoeiras de Macacu	40.89	19.26	10.38
RJ	3300902	Cambuci	53.81	25.78	11.39
RJ	3300936	Carapebus	35.12	16.56	6.2
RJ	3300951	Comendador Levy Gasparian	48.44	24.27	10.46
RJ	3301009	Campos dos Goytacazes	42.13	23.75	13.49
RJ	3301108	Cantagalo	39.12	22.53	8.6
RJ	3301157	Cardoso Moreira	65.35	31.77	14
RJ	3301207	Carmo	40.8	23.35	10.31
RJ	3301306	Casimiro de Abreu	37.51	11.02	5.75
RJ	3301405	Conceição de Macabu	40.98	18.6	12.79
RJ	3301504	Cordeiro	26.68	17.75	4.8
RJ	3301603	Duas Barras	43.35	26.04	7.93
RJ	3301702	Duque de Caxias	25.84	18.81	9.88
RJ	3301801	Engenheiro Paulo de Frontin	40.9	18.8	11.7
RJ	3301850	Guapimirim	43.33	19.94	10.48
RJ	3301876	Iguaba Grande	41.95	13.43	9.25
RJ	3301900	Itaboraí	37.15	21.29	10.21
RJ	3302007	Itaguaí	33.61	20.16	8.95
RJ	3302056	Italva	49.77	24.48	10.16
RJ	3302106	Itaocara	48.29	21.63	10.53
RJ	3302205	Itaperuna	39.44	18.13	6.57
RJ	3302254	Itatiaia	28.37	14.21	7.13
RJ	3302270	Japeri	40.11	30.48	14.19
RJ	3302304	Laje do Muriaé	66.88	29.1	14.7
RJ	3302403	Macaé	22.72	9.77	4.63
RJ	3302452	Macuco	43.17	20.88	13.88
RJ	3302502	Magé	38.62	20.69	12.19
RJ	3302601	Mangaratiba	29.16	16.45	6.71
RJ	3302700	Maricá	30.26	14.15	4.88
RJ	3302809	Mendes	28.53	12.64	8.63
RJ	3302858	Mesquita	23.58	13.68	9.13
RJ	3302908	Miguel Pereira	32.85	16.8	7.89
RJ	3303005	Miracema	48.02	28.3	12.53
RJ	3303104	Natividade	53.73	28.03	10.15
RJ	3303203	Nilópolis	18.04	11.12	5.15
RJ	3303302	Niterói	12.07	6.6	3.34
RJ	3303401	Nova Friburgo	18.62	9.5	4.08
RJ	3303500	Nova Iguaçu	30.93	18.52	10.56
RJ	3303609	Paracambi	30.21	16.67	9.53
RJ	3303708	Paraíba do Sul	40.49	18.66	10.9
RJ	3303807	Parati	27.73	19.53	9.5
RJ	3303856	Paty do Alferes	43.57	28.26	16.13
RJ	3303906	Petrópolis	19.45	10.06	5.94
RJ	3303955	Pinheiral	29.4	22.84	10.4
RJ	3304003	Piraí	34.96	21.48	9.58
RJ	3304102	Porciúncula	48.04	31.05	18.05
RJ	3304110	Porto Real	42.14	21.25	6.44
RJ	3304128	Quatis	22.22	20.06	10.71
RJ	3304144	Queimados	34.99	21.7	12.92
RJ	3304151	Quissamã	53.19	26.86	12.4
RJ	3304201	Resende	26.67	13.51	5.28
RJ	3304300	Rio Bonito	40.73	20.1	7.94
RJ	3304409	Rio Claro	47.31	22.87	10.76
RJ	3304508	Rio das Flores	57.29	33.19	10.93
RJ	3304524	Rio das Ostras	36.7	13.15	5.26
RJ	3304557	Rio de Janeiro	14.13	8.85	5.01
RJ	3304607	Santa Maria Madalena	57.01	26.23	16.13
RJ	3304706	Santo Antônio de Pádua	46.8	19.2	8.58
RJ	3304755	São Francisco de Itabapoana	65.4	42.89	23.92
RJ	3304805	São Fidélis	52.09	24.21	12.22
RJ	3304904	São Gonçalo	21.94	12.91	6.19
RJ	3305000	São João da Barra	41.97	26.61	11.99
RJ	3305109	São João de Meriti	24.05	14.39	7.91
RJ	3305133	São José de Ubá	44.12	29.83	20.63
RJ	3305158	São José do Vale do Rio Preto	45.8	21.14	14.13
RJ	3305208	São Pedro da Aldeia	38.43	17.56	9.11
RJ	3305307	São Sebastião do Alto	53.39	29.98	14.3
RJ	3305406	Sapucaia	43.79	20.54	14.99
RJ	3305505	Saquarema	39.92	18.84	8.5
RJ	3305554	Seropédica	35.11	22.24	9.95
RJ	3305604	Silva Jardim	58.5	31.69	17.33
RJ	3305703	Sumidouro	43.35	25.1	16.04
RJ	3305752	Tanguá	47.75	20.73	14.37
RJ	3305802	Teresópolis	29.35	12.54	7.06
RJ	3305901	Trajano de Morais	55.94	31.88	17.96
RJ	3306008	Três Rios	38.51	19.27	9.23
RJ	3306107	Valença	32.87	18.7	10.17
RJ	3306156	Varre-Sai	59.03	35.99	13.16
RJ	3306206	Vassouras	40.42	19.64	11.32
RJ	3306305	Volta Redonda	19.49	10.96	4.77
RJ	3399919	Sâo João Marcos			
RJ	3399929	São Sebastião do Parahyba			
RN	2400109	Acari	61.71	37.48	20.79
RN	2400208	Açu	62.6	48.66	22.16
RN	2400307	Afonso Bezerra	80.78	56.92	40
RN	2400406	Água Nova	72.51	72.47	42.81
RN	2400505	Alexandria	75.78	59.91	39.4
RN	2400604	Almino Afonso	77.23	62.88	34.52
RN	2400703	Alto do Rodrigues	69.83	37.09	16.86
RN	2400802	Angicos	74.82	52.76	29.17
RN	2400901	Antônio Martins	88	69.21	42.55
RN	2401008	Apodi	74.89	56.23	31.03
RN	2401107	Areia Branca	55.84	36.74	19.46
RN	2401206	Arês	72.58	58.59	36.12
RN	2401305	Augusto Severo	84.39	64.43	41.22
RN	2401404	Baía Formosa	72.76	60.73	28.35
RN	2401453	Baraúna	78.41	60.89	27.97
RN	2401503	Barcelona	85.23	61.98	37.89
RN	2401602	Bento Fernandes	86.92	79.82	41.72
RN	2401651	Bodó	91.77	76.5	40.52
RN	2401701	Bom Jesus	75.16	64.04	38.16
RN	2401800	Brejinho	76.62	58.45	33.96
RN	2401859	Caiçara do Norte	84.39	60.55	43.31
RN	2401909	Caiçara do Rio do Vento	86.42	66.41	41.66
RN	2402006	Caicó	44.98	28.4	12.1
RN	2402105	Campo Redondo	79.36	56.63	43.34
RN	2402204	Canguaretama	76.46	67.02	39.54
RN	2402303	Caraúbas	78.11	59.01	35.25
RN	2402402	Carnaúba dos Dantas	58	31.33	15.98
RN	2402501	Carnaubais	71.61	64.17	33.1
RN	2402600	Ceará-Mirim	68.73	56.76	31.29
RN	2402709	Cerro Corá	81.93	65.3	41.08
RN	2402808	Coronel Ezequiel	86.23	72.1	46.48
RN	2402907	Coronel João Pessoa	89.31	69.41	43.15
RN	2403004	Cruzeta	60.27	41.98	20.57
RN	2403103	Currais Novos	58.84	39.4	22.64
RN	2403202	Doutor Severiano	84.79	71.97	37.37
RN	2403251	Parnamirim	38.89	26.34	10.91
RN	2403301	Encanto	82.06	61.51	31.52
RN	2403400	Equador	77.62	52.18	34.24
RN	2403509	Espírito Santo	85.64	69.71	46.01
RN	2403608	Extremoz	64.29	46.21	23.67
RN	2403707	Felipe Guerra	73.09	55.42	32.1
RN	2403756	Fernando Pedroza	87.15	57.71	39.83
RN	2403806	Florânia	76.8	52.84	26.34
RN	2403905	Francisco Dantas	78.1	55.59	33.49
RN	2404002	Frutuoso Gomes	81.54	62.45	35.42
RN	2404101	Galinhos	74.94	66.65	39.6
RN	2404200	Goianinha	69.62	59.24	29.09
RN	2404309	Governador Dix-Sept Rosado	74.34	60.86	36.91
RN	2404408	Grossos	71.74	45.09	19.85
RN	2404507	Guamaré	64.63	56.89	23.79
RN	2404606	Ielmo Marinho	82.47	73	46.4
RN	2404705	Ipanguaçu	83.08	61.57	34.99
RN	2404804	Ipueira	67.97	51.46	15.35
RN	2404853	Itajá	81.11	58.72	24.86
RN	2404903	Itaú	70.51	53.51	30.66
RN	2405009	Jaçanã	84.06	52.49	39.31
RN	2405108	Jandaíra	82.32	65.99	41.64
RN	2405207	Janduís	82.84	62.54	36.84
RN	2405306	Januário Cicco	81.33	67.57	55.65
RN	2405405	Japi	86.08	77.04	48.65
RN	2405504	Jardim de Angicos	80.38	67.88	43.62
RN	2405603	Jardim de Piranhas	50.58	45.29	22.22
RN	2405702	Jardim do Seridó	57.33	36.09	17.42
RN	2405801	João Câmara	69.92	58.29	35.99
RN	2405900	João Dias	87.3	73.78	56.29
RN	2406007	José da Penha	82.54	64.74	31.13
RN	2406106	Jucurutu	75.87	57.02	29.48
RN	2406155	Jundiá	82.57	74.29	36.66
RN	2406205	Lagoa d'Anta	84.88	63.38	41.93
RN	2406304	Lagoa de Pedras	87.25	73.91	49.61
RN	2406403	Lagoa de Velhos	79.65	66.88	33.11
RN	2406502	Lagoa Nova	83.51	69.9	44.26
RN	2406601	Lagoa Salgada	80.98	68.74	43.02
RN	2406700	Lajes	76.91	50.4	33.77
RN	2406809	Lajes Pintadas	83.01	58.33	36.87
RN	2406908	Lucrécia	80.8	60.97	37.17
RN	2407005	Luís Gomes	81.61	62.68	46.87
RN	2407104	Macaíba	63.22	50.97	26.57
RN	2407203	Macau	59.49	37.6	18.75
RN	2407252	Major Sales	87.82	59.4	37.65
RN	2407302	Marcelino Vieira	88.11	65.91	38.87
RN	2407401	Martins	82.22	59.17	34.34
RN	2407500	Maxaranguape	68.83	64.43	38.32
RN	2407609	Messias Targino	84.27	58.81	22.22
RN	2407708	Montanhas	80.01	62.23	44.68
RN	2407807	Monte Alegre	79.28	62.27	38.34
RN	2407906	Monte das Gameleiras	82.82	69.01	37.98
RN	2408003	Mossoró	52.51	34.39	12.81
RN	2408102	Natal	30.51	24.1	10.5
RN	2408201	Nísia Floresta	68.95	50.52	34.43
RN	2408300	Nova Cruz	77.72	62.02	35.8
RN	2408409	Olho-d'Água do Borges	73.94	53.81	32.31
RN	2408508	Ouro Branco	70.36	44.15	22.67
RN	2408607	Paraná	82.82	75.45	43.95
RN	2408706	Paraú	78.37	57.86	29.79
RN	2408805	Parazinho	86.92	66.33	47.58
RN	2408904	Parelhas	63.2	45.21	17.84
RN	2408953	Rio do Fogo	72.46	69.67	46.86
RN	2409100	Passa e Fica	78.1	62.53	41.09
RN	2409209	Passagem	79.71	69.81	32.8
RN	2409308	Patu	72.22	50.85	32.52
RN	2409332	Santa Maria	85.56	61.31	36.95
RN	2409407	Pau dos Ferros	51.09	37.63	19.54
RN	2409506	Pedra Grande	84.7	67.53	47.63
RN	2409605	Pedra Preta	81.91	75.44	52.53
RN	2409704	Pedro Avelino	79.43	57.83	35.73
RN	2409803	Pedro Velho	77.35	65.81	40.74
RN	2409902	Pendências	72.69	48.06	25.5
RN	2410009	Pilões	77.37	55.11	35.11
RN	2410108	Poço Branco	85.37	70.96	44.06
RN	2410207	Portalegre	83.61	62.9	36.04
RN	2410256	Porto do Mangue	78.01	69.66	47.11
RN	2410306	Presidente Juscelino	83.89	68.38	44.94
RN	2410405	Pureza	85.14	66.38	54.16
RN	2410504	Rafael Fernandes	74.48	59.29	29.99
RN	2410603	Rafael Godeiro	80.03	58.52	34.67
RN	2410702	Riacho da Cruz	76.32	65.85	39.06
RN	2410801	Riacho de Santana	86	70.36	42.55
RN	2410900	Riachuelo	86.75	69.21	44.06
RN	2411007	Rodolfo Fernandes	84.62	58.33	38.54
RN	2411056	Tibau	80.6	46.64	25.79
RN	2411106	Ruy Barbosa	93.16	64.03	45.02
RN	2411205	Santa Cruz	71.55	57.7	34.56
RN	2411403	Santana do Matos	86.23	66.25	43.45
RN	2411429	Santana do Seridó	77.7	53.58	24.2
RN	2411502	Santo Antônio	74.4	60.37	38.2
RN	2411601	São Bento do Norte	78.4	66.65	49.87
RN	2411700	São Bento do Trairí	87.18	70.43	47.25
RN	2411809	São Fernando	68.89	46.92	24.88
RN	2411908	São Francisco do Oeste	67.32	61.64	25.45
RN	2412005	São Gonçalo do Amarante	58.66	43.92	18.83
RN	2412104	São João do Sabugi	54.98	44.39	24.26
RN	2412203	São José de Mipibu	67.7	56.88	37.28
RN	2412302	São José do Campestre	78.23	59.56	39.43
RN	2412401	São José do Seridó	65.62	31.61	16.28
RN	2412500	São Miguel	79.72	63.41	38.55
RN	2412559	São Miguel de Touros	89.31	69.8	42.01
RN	2412609	São Paulo do Potengi	76.21	54.09	32.43
RN	2412708	São Pedro	85.96	64	39.67
RN	2412807	São Rafael	81.14	50.98	33.38
RN	2412906	São Tomé	81.89	60.5	36.86
RN	2413003	São Vicente	71.82	56.09	29.46
RN	2413102	Senador Elói de Souza	87.17	66.76	48.58
RN	2413201	Senador Georgino Avelino	76.23	56.78	39.67
RN	2413300	Serra de São Bento	92.63	72.42	43.8
RN	2413359	Serra do Mel	84.23	53.56	33.57
RN	2413409	Serra Negra do Norte	70.63	50.58	27.78
RN	2413508	Serrinha	90.85	75.04	44.27
RN	2413557	Serrinha dos Pintos	89.06	55.67	38.39
RN	2413607	Severiano Melo	80.01	70.54	40.01
RN	2413706	Sítio Novo	90.18	71.95	44.04
RN	2413805	Taboleiro Grande	78.24	44.86	37.62
RN	2413904	Taipu	87.98	72.99	41.08
RN	2414001	Tangará	77.9	63.37	40.15
RN	2414100	Tenente Ananias	87.99	72.51	30.98
RN	2414159	Tenente Laurentino Cruz	90.57	59.55	38.97
RN	2414209	Tibau do Sul	77.33	48.87	25.13
RN	2414308	Timbaúba dos Batistas	49.77	40.52	11.76
RN	2414407	Touros	83.78	65.84	43.37
RN	2414456	Triunfo Potiguar	88.64	73.28	35.84
RN	2414506	Umarizal	73.82	56.91	33.29
RN	2414605	Upanema	81.01	66.18	45.63
RN	2414704	Várzea	70.46	59.08	33.25
RN	2414753	Venha-Ver	88.48	82.62	48.98
RN	2414803	Vera Cruz	71.4	53.02	31.47
RN	2414902	Viçosa	88.28	68.98	36.19
RN	2415008	Vila Flor	73.46	64.46	30.15
RO	1100015	Alta Floresta D'Oeste	65.55	35.59	26.04
RO	1100023	Ariquemes	41.3	21.55	11.54
RO	1100031	Cabixi	77.38	36.47	21.2
RO	1100049	Cacoal	50.5	25.25	13.08
RO	1100056	Cerejeiras	57.11	33.57	13.7
RO	1100064	Colorado do Oeste	60.09	33.1	15.76
RO	1100072	Corumbiara	86.37	48.24	24.02
RO	1100080	Costa Marques	61.32	44	30.48
RO	1100098	Espigão D'Oeste	51	32.52	13.86
RO	1100106	Guajará-Mirim	39.17	34.02	23.47
RO	1100114	Jaru	52.18	30.24	13.78
RO	1100122	Ji-Paraná	40.8	21.55	8.56
RO	1100130	Machadinho D'Oeste	54.38	42.78	28.55
RO	1100148	Nova Brasilândia D'Oeste	77.18	40.44	23.16
RO	1100155	Ouro Preto do Oeste	48.63	27.87	11.73
RO	1100189	Pimenta Bueno	41.16	25.51	9.33
RO	1100205	Porto Velho	26.09	23.05	7.95
RO	1100254	Presidente Médici	60.64	37.79	19.39
RO	1100262	Rio Crespo	64.02	69.45	28.5
RO	1100288	Rolim de Moura	50.01	27.2	10.77
RO	1100296	Santa Luzia D'Oeste	76.26	42.06	16.49
RO	1100304	Vilhena	25.81	17.97	6.37
RO	1100320	São Miguel do Guaporé	81.11	38.38	33.34
RO	1100338	Nova Mamoré	55.94	49.34	28.2
RO	1100346	Alvorada D'Oeste	70.37	45.21	23.63
RO	1100379	Alto Alegre dos Parecis	81.75	46.87	33.84
RO	1100403	Alto Paraíso	74.98	32.7	18.03
RO	1100452	Buritis	58.03	29.97	20.83
RO	1100502	Novo Horizonte do Oeste	87.96	41.22	32.25
RO	1100601	Cacaulândia	58.72	31.11	22.02
RO	1100700	Campo Novo de Rondônia	64.68	42.55	31.24
RO	1100809	Candeias do Jamari	57.44	26.99	15.8
RO	1100908	Castanheiras	82.25	47.94	21.08
RO	1100924	Chupinguaia	49.55	27.85	16.12
RO	1100940	Cujubim	70.34	36.91	19.56
RO	1101005	Governador Jorge Teixeira	77.73	39.4	27.2
RO	1101104	Itapuã do Oeste	64.33	37.89	17.61
RO	1101203	Ministro Andreazza	72.76	42.01	26.14
RO	1101302	Mirante da Serra	75.73	32.97	24.22
RO	1101401	Monte Negro	55.55	32.25	20.75
RO	1101435	Nova União	72.64	48.26	27.74
RO	1101450	Parecis	65.41	61.32	25.68
RO	1101468	Pimenteiras do Oeste	65.77	36.79	18.52
RO	1101476	Primavera de Rondônia	75.79	44.4	25.19
RO	1101484	São Felipe D'Oeste	78.62	44.61	23.32
RO	1101492	São Francisco do Guaporé	71.86	22.92	24.53
RO	1101500	Seringueiras	79.66	43.86	29.55
RO	1101559	Teixeirópolis	69.4	39.67	17.73
RO	1101609	Theobroma	67.15	55.17	32.94
RO	1101708	Urupá	63.47	51.34	26.03
RO	1101757	Vale do Anari	82.12	30.56	32.09
RO	1101807	Vale do Paraíso	72.41	40.78	30.25
RR	1400027	Amajari	41.74	62.45	75.51
RR	1400050	Alto Alegre	68.83	62.26	61.63
RR	1400100	Boa Vista	21.23	21.31	13.61
RR	1400159	Bonfim	63.48	58.92	54.19
RR	1400175	Cantá	49.62	52.61	47.29
RR	1400209	Caracaraí	47.75	40.57	35.46
RR	1400233	Caroebe	86.64	57.53	36.44
RR	1400282	Iracema	62.34	40.25	47.85
RR	1400308	Mucajaí	61.42	40.15	37.16
RR	1400407	Normandia	80.88	74.41	64.43
